start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end,filename
0 days 00:00:00.240000,0 days 00:00:00.260000,answer4,0.54962456,-7.533484,16.685202,0.020521067,-0.010815163,0.17652488,19.507904,-6.243116,-18.067352,-7.0515313,24.509415,0.0,0.97939223,-3.1002839,-0.6046769,13.508899,430.32083,989.5743,-4.1287484,1315.4663,911.4942,-5.3346915,2322.3528,590.871,-11.673497,0 days 00:00:32.805899233,0 days 00:00:32.825899233,ID91_20ms.csv
0 days 00:00:00.260000,0 days 00:00:00.280000,answer4,0.44509706,-10.983617,18.10807,0.007571208,-0.015104595,0.16782416,25.846579,1.0689479,-9.071078,-0.19823186,18.186438,0.0,0.97939223,-5.9936357,5.132423,19.57411,423.42783,1063.6525,1.018788,1293.6141,920.17145,-10.308197,2322.8662,584.1307,-12.712501,0 days 00:00:32.825899233,0 days 00:00:32.845899233,ID91_20ms.csv
0 days 00:00:00.280000,0 days 00:00:00.300000,answer4,0.3228892,-13.153576,16.87554,0.022811987,-0.017573064,0.13951783,23.627853,11.939752,-3.66422,2.9485428,24.200464,0.29278836,1.4563855,-0.2590263,10.909393,23.638193,392.4553,1139.2562,-11.799637,1258.8448,894.0259,-24.566648,2308.333,484.9819,-25.268814,0 days 00:00:32.845899233,0 days 00:00:32.865899233,ID91_20ms.csv
0 days 00:00:00.300000,0 days 00:00:00.320000,answer4,0.2814747,-17.36925,23.518991,-0.0028543912,-0.013222009,0.13613082,21.82315,20.399529,3.858884,10.822032,27.479033,0.20403866,1.5976528,5.2712154,9.742454,29.923143,513.75684,1346.8434,0.0,1525.314,870.1424,-34.87587,2607.747,599.5384,-38.234207,0 days 00:00:32.865899233,0 days 00:00:32.885899233,ID91_20ms.csv
0 days 00:00:00.320000,0 days 00:00:00.340000,answer4,0.28864056,-23.254753,32.957718,-0.0020585388,-0.010558111,0.14445639,25.586954,25.095015,12.559334,14.712955,27.32374,0.032725736,1.8276525,7.245745,1.3005657,26.973059,551.39374,1266.536,-18.651014,1569.6891,862.5456,-37.67223,2615.9531,689.13214,-41.642403,0 days 00:00:32.885899233,0 days 00:00:32.905899233,ID91_20ms.csv
0 days 00:00:00.340000,0 days 00:00:00.360000,answer4,0.37916723,-24.40679,34.472652,0.026469477,-0.014780857,0.27209258,30.057707,19.999159,16.08452,16.715445,27.418985,0.06374029,1.9334745,8.314003,-1.3573965,25.09266,733.74603,1311.6315,-16.746649,1787.7643,875.2683,-36.621956,2797.2363,1060.9885,-40.68297,0 days 00:00:32.905899233,0 days 00:00:32.925899233,ID91_20ms.csv
0 days 00:00:00.360000,0 days 00:00:00.380000,answer4,0.5464809,-26.155222,34.649586,0.038303647,-0.026003307,0.35098818,38.40215,17.231699,12.252144,10.2373495,27.3775,0.025899934,1.889417,8.572196,-3.7480786,32.403084,883.6228,1163.861,-13.470802,2088.2986,686.7795,-34.539154,3169.922,1344.203,-50.31772,0 days 00:00:32.925899233,0 days 00:00:32.945899233,ID91_20ms.csv
0 days 00:00:00.380000,0 days 00:00:00.400000,answer4,0.6992907,-26.797241,32.74589,0.042344462,-0.042667363,0.32598755,42.2049,16.874102,4.643248,3.693065,27.080557,0.005418556,1.0056682,8.059136,-3.373124,31.776596,856.2414,1030.3732,-11.79137,2054.968,626.67596,-33.73042,3351.4695,1436.7162,-53.503616,0 days 00:00:32.945899233,0 days 00:00:32.965899233,ID91_20ms.csv
0 days 00:00:00.400000,0 days 00:00:00.420000,answer4,0.71693605,-27.183996,32.1969,0.010387084,-0.04168066,0.3347242,41.833607,16.13167,-2.072245,3.6492412,26.687468,0.007857967,0.634133,7.6291466,0.52216464,40.335133,889.5296,997.8382,-13.807612,2053.9175,565.49786,-37.9046,3555.9172,911.2625,-57.709263,0 days 00:00:32.965899233,0 days 00:00:32.985899233,ID91_20ms.csv
0 days 00:00:00.420000,0 days 00:00:00.440000,answer4,0.5981281,-30.122824,36.48261,-0.0073535857,-0.042028368,0.37747884,41.366375,22.808512,1.3887463,4.4014745,26.35203,0.012950942,0.6593821,7.4702377,-0.20981915,42.093136,883.0546,1012.4017,-16.207148,2030.9897,668.6933,-42.82657,3283.999,1168.143,-56.814922,0 days 00:00:32.985899233,0 days 00:00:33.005899233,ID91_20ms.csv
0 days 00:00:00.440000,0 days 00:00:00.460000,answer4,0.42587733,-32.124672,41.329594,-0.00042254504,-0.04593088,0.37238348,40.401,28.286589,5.400105,-0.072279535,26.232714,0.0075913346,1.3752362,7.6266046,1.6669899,41.4329,828.0433,985.1069,-13.931912,2013.1583,730.1901,-45.544758,3234.4336,949.38776,-54.521152,0 days 00:00:33.005899233,0 days 00:00:33.025899233,ID91_20ms.csv
0 days 00:00:00.460000,0 days 00:00:00.480000,answer4,0.3470404,-31.390417,39.691147,0.0027703205,-0.048256874,0.23517044,38.988605,29.628532,1.8252276,-3.3311474,26.66063,0.012564563,1.3185979,7.385212,0.281449,40.75769,833.94073,952.67206,-10.64018,2007.9762,716.00946,-44.58726,3258.791,754.5734,-55.28575,0 days 00:00:33.025899233,0 days 00:00:33.045899233,ID91_20ms.csv
0 days 00:00:00.480000,0 days 00:00:00.500000,answer4,0.40745333,-32.43539,41.54074,0.008980279,-0.058255393,0.2086287,41.18939,30.815826,1.0920997,-9.013223,26.965418,0.010179826,0.90603477,7.974011,3.361391,36.991787,614.03656,1195.9396,-12.507266,1701.7418,796.39923,-36.40803,2892.4622,781.8431,-52.887524,0 days 00:00:33.045899233,0 days 00:00:33.065899233,ID91_20ms.csv
0 days 00:00:00.500000,0 days 00:00:00.520000,answer4,0.45249048,-32.77207,41.353832,0.013967049,-0.052994307,0.23166311,43.079586,26.897919,0.8692735,-5.5060253,26.956726,0.009657233,1.0353016,8.217736,8.087788,30.124548,645.31647,1219.1223,-20.370998,1716.1729,859.9548,-31.743204,3067.1907,769.12384,-49.460163,0 days 00:00:33.065899233,0 days 00:00:33.085899233,ID91_20ms.csv
0 days 00:00:00.520000,0 days 00:00:00.540000,answer4,0.4700617,-26.666697,43.916058,-0.023643203,-0.03081727,0.22583134,41.12018,20.550674,-2.1464255,3.7197666,26.844385,0.004906246,0.7380757,8.424994,5.7874374,29.389084,933.6255,1024.84,-21.756285,2059.2,810.6468,-34.270386,3589.802,665.6258,-50.696167,0 days 00:00:33.085899233,0 days 00:00:33.105899233,ID91_20ms.csv
0 days 00:00:00.540000,0 days 00:00:00.560000,answer4,0.50396675,-24.093918,38.743404,-0.04350942,-0.020423608,0.1752765,38.88973,15.163293,-1.3831321,14.405726,26.77368,0.019750075,0.6694739,8.325007,-0.11839803,17.801958,694.0718,1189.4257,-17.61393,1652.0664,874.92163,-26.656332,2996.3184,775.9575,-38.102478,0 days 00:00:33.105899233,0 days 00:00:33.125899233,ID91_20ms.csv
0 days 00:00:00.560000,0 days 00:00:00.580000,answer4,0.6732641,-17.027838,27.840029,0.0017922353,-0.014062633,0.26188818,35.89625,8.6489725,-0.98967236,24.381895,26.698145,0.016318217,0.8928886,8.148728,-1.5106882,3.7220802,364.67993,1306.7435,-17.162615,1238.6901,1001.11615,-28.233816,2079.6477,706.98535,-22.395386,0 days 00:00:33.125899233,0 days 00:00:33.145899233,ID91_20ms.csv
0 days 00:00:00.580000,0 days 00:00:00.600000,answer4,0.7858799,-14.532303,21.033148,0.014588905,-0.020488052,0.25738952,33.773575,4.3367696,3.6261022,19.98432,26.567514,0.008097517,0.780766,7.6113415,-1.5931267,5.970627,397.03427,1213.6836,-15.838225,1265.3329,1038.2733,-28.440374,2073.3425,674.2137,-23.40198,0 days 00:00:33.145899233,0 days 00:00:33.165899233,ID91_20ms.csv
0 days 00:00:00.600000,0 days 00:00:00.620000,answer4,0.7845156,-15.295406,20.996338,0.010892488,-0.019012049,0.2678021,30.591852,6.666636,3.7818086,17.191383,26.524574,0.006911107,0.5030486,6.6887946,-0.75496703,5.6445427,419.9047,1232.571,-14.827586,1249.6056,1158.4279,-24.44089,2059.0789,682.63135,-21.227095,0 days 00:00:33.165899233,0 days 00:00:33.185899233,ID91_20ms.csv
0 days 00:00:00.620000,0 days 00:00:00.640000,answer4,0.89770174,-12.941333,18.175716,-0.001007609,-0.017108498,0.2779219,29.456312,3.194785,2.304125,16.205473,26.571035,0.0092345,0.37735847,6.2875676,-0.9760272,2.3488512,433.13004,1143.1381,-14.65314,1273.2074,1100.162,-21.727722,2083.2644,673.18634,-17.978018,0 days 00:00:33.185899233,0 days 00:00:33.205899233,ID91_20ms.csv
0 days 00:00:00.640000,0 days 00:00:00.660000,answer4,0.926886,-11.005166,16.39274,-0.0018039992,-0.029711075,0.29827654,29.120886,1.6163249,6.7376723,14.815204,26.532293,0.016389402,1.0627799,5.6486335,-0.7470462,4.4349103,429.1558,1109.714,-13.449185,1352.126,1038.2604,-24.705215,2067.1758,795.04034,-18.631142,0 days 00:00:33.205899233,0 days 00:00:33.225899233,ID91_20ms.csv
0 days 00:00:00.660000,0 days 00:00:00.680000,answer4,0.7825754,-11.923709,19.87916,0.004572347,-0.030427972,0.30918795,29.200815,6.6951013,11.767606,16.0481,26.409735,0.008789142,0.68897027,4.0075045,3.0185382,6.5228157,393.54602,1160.0358,-12.18341,1342.4689,974.4163,-28.246168,2044.0397,794.92993,-15.687687,0 days 00:00:33.225899233,0 days 00:00:33.245899233,ID91_20ms.csv
0 days 00:00:00.680000,0 days 00:00:00.700000,answer4,0.50995755,-11.06306,26.284523,-0.0032991383,-0.018597955,0.4051079,28.208374,8.425232,14.206706,25.714884,26.762909,0.016420165,1.8980869,0.37651047,5.2700567,9.838955,658.40594,1116.6896,-18.309875,1557.3823,885.90576,-19.389116,2540.303,644.8413,-19.42097,0 days 00:00:33.245899233,0 days 00:00:33.265899233,ID91_20ms.csv
0 days 00:00:00.700000,0 days 00:00:00.720000,answer4,0.32698217,-6.4228225,18.758146,-0.00017002721,-0.010714204,0.25138286,22.466814,2.5409176,12.543393,27.465616,26.042078,0.040273193,3.1179874,0.11011293,9.954212,16.070793,873.56903,1179.9432,-21.141106,1718.4469,954.63525,-17.854914,3004.5735,532.41364,-23.241934,0 days 00:00:33.265899233,0 days 00:00:33.285899233,ID91_20ms.csv
0 days 00:00:00.720000,0 days 00:00:00.740000,answer4,0.23768967,-8.753127,18.380774,0.0148740625,-0.019044789,0.10403792,23.478132,5.478521,14.950333,29.599619,25.828623,0.01412586,2.698446,-1.2142698,15.690313,17.561754,928.0112,1045.4297,0.0,1794.1166,1039.7748,-79.138084,2988.205,613.4034,-80.317535,0 days 00:00:33.285899233,0 days 00:00:33.305899233,ID91_20ms.csv
0 days 00:00:00.740000,0 days 00:00:00.760000,answer4,0.2976983,-7.471645,14.287884,-0.0010894624,-0.015433195,0.09179962,15.985668,2.7443273,22.473349,19.911366,0.0,0.0,0.0,0.0,0.0,0.0,650.66425,1145.8917,-201.0,1623.7545,750.9236,-201.0,2710.1814,676.2333,-201.0,0 days 00:00:33.305899233,0 days 00:00:33.325899233,ID91_20ms.csv
0 days 00:00:00.760000,0 days 00:00:00.780000,answer4,0.4629837,0.12175623,3.4479644,0.011726599,-0.0121508995,0.14048642,1.7940623,1.1393067,29.085741,2.4105628,13.368757,0.0,0.0,-5.016187,-8.833379,5.140231,379.09702,1112.188,-65.19554,1412.6172,251.66829,-74.90146,2429.0525,555.72876,-67.30012,0 days 00:00:33.325899233,0 days 00:00:33.345899233,ID91_20ms.csv
0 days 00:00:00.780000,0 days 00:00:00.800000,answer4,0.39272654,-3.459895,6.8416677,-0.0015200078,-0.011733537,0.12214283,-0.39070484,13.431392,38.421642,1.5964748,13.8373575,0.0,1.3284432,-4.7302265,-2.7872007,5.9514327,985.4074,568.7022,-6.523047,1997.8578,404.00293,-6.3109374,3064.194,711.97455,4.394018,0 days 00:00:33.345899233,0 days 00:00:33.365899233,ID91_20ms.csv
0 days 00:00:00.800000,0 days 00:00:00.820000,answer4,0.38986027,-3.995208,7.8597016,0.026972422,-0.008407101,0.13120233,-0.2517357,17.894407,45.352203,-2.1481714,22.28924,0.0,1.3284432,1.8904091,11.528453,12.665805,1375.2965,204.1898,-32.916992,2322.5974,405.5647,-20.319834,3434.7344,561.81244,-10.271966,0 days 00:00:33.365899233,0 days 00:00:33.385899233,ID91_20ms.csv
0 days 00:00:00.820000,0 days 00:00:00.840000,answer4,0.39651886,-9.777701,14.2656555,0.0057789222,-0.0100698555,0.22214524,4.7509146,28.401337,48.89448,0.21510792,26.122458,0.5171341,2.1966603,6.1661515,11.744184,19.7181,662.245,751.00714,-25.851248,1872.518,174.95113,-40.36553,2723.6653,306.98605,-29.575836,0 days 00:00:33.385899233,0 days 00:00:33.405899233,ID91_20ms.csv
0 days 00:00:00.840000,0 days 00:00:00.860000,answer4,0.36305547,-20.255877,26.700571,-0.037581623,-0.0068606217,0.22395623,11.599511,33.36207,46.44986,11.621609,26.415695,0.012503224,1.3831118,5.279963,10.920425,20.708967,309.87717,984.5787,-19.695395,1646.6704,184.66809,-41.931656,2371.6255,356.62943,-33.431248,0 days 00:00:33.405899233,0 days 00:00:33.425899233,ID91_20ms.csv
0 days 00:00:00.860000,0 days 00:00:00.880000,answer4,0.29085913,-22.570074,29.226355,-0.04167199,-0.011418986,0.20086873,14.636265,31.144753,37.143673,11.24715,27.174063,0.02866217,1.1151422,2.0765293,13.076131,20.393253,266.82327,1224.8953,-15.018183,1533.0278,649.1023,-37.268154,2400.2966,368.47852,-32.453213,0 days 00:00:33.425899233,0 days 00:00:33.445899233,ID91_20ms.csv
0 days 00:00:00.880000,0 days 00:00:00.900000,answer4,0.20898108,-19.394438,27.537252,-0.009500614,-0.0054515507,0.19796936,15.779382,24.563868,25.567953,8.571079,21.831022,0.045761526,2.5556989,-0.7979186,15.266179,28.419062,808.1087,1267.0522,-22.165695,2044.8014,1333.7382,-31.601294,2739.193,738.2614,-30.08973,0 days 00:00:33.445899233,0 days 00:00:33.465899233,ID91_20ms.csv
0 days 00:00:00.900000,0 days 00:00:00.920000,answer4,0.18691927,-19.040327,30.41162,0.000101586185,-0.0050470512,0.13505028,20.445625,19.802183,15.603001,8.279165,12.994469,0.20559509,3.4051707,-3.5022738,-5.734432,28.554697,1078.1235,1006.67773,-16.24899,2358.315,550.2178,-24.462729,3356.3528,918.0263,-24.048262,0 days 00:00:33.465899233,0 days 00:00:33.485899233,ID91_20ms.csv
0 days 00:00:00.920000,0 days 00:00:00.940000,answer4,0.14198413,-20.242445,31.605886,0.001316016,-0.006346597,0.11564856,20.603567,22.171484,12.317047,6.047548,12.360074,0.0,4.563383,-7.993994,-5.771319,26.62172,524.7139,1342.5663,2.853482,1630.8247,780.20514,-15.433969,2817.6924,544.89154,-18.146753,0 days 00:00:33.485899233,0 days 00:00:33.505899233,ID91_20ms.csv
0 days 00:00:00.940000,0 days 00:00:00.960000,answer4,0.12221206,-21.064936,32.066772,-9.4020115e-06,-0.004395624,0.056855276,21.176744,21.929708,14.966283,9.155031,12.767754,0.0,0.5836001,-6.0342116,-0.4729449,26.672417,1174.9923,971.1487,-10.644544,2381.5784,576.60156,-17.62527,3445.1545,714.91034,-16.815577,0 days 00:00:33.505899233,0 days 00:00:33.525899233,ID91_20ms.csv
0 days 00:00:00,0 days 00:00:00.020000,answer5,0.18205196,-19.404856,28.518702,-0.029817745,-0.016342385,0.013052949,15.198196,25.276026,11.47206,10.774495,14.81479,0.0,2.7157953,-3.8198779,-136.53291,-105.382835,469.50632,1339.0175,-1.7568182,1597.0248,661.6713,-21.215027,2833.1028,496.71616,-24.90293,0 days 00:00:42.642642643,0 days 00:00:42.662642643,ID91_20ms.csv
0 days 00:00:00.020000,0 days 00:00:00.040000,answer5,0.15313137,-20.897276,29.826897,-0.03083775,-0.015937557,0.05846406,19.060686,23.510405,15.898618,11.952115,24.261955,0.36716628,1.6117166,0.17062394,-1.9479052,37.059418,818.3611,1267.8273,-16.964571,1881.9186,766.6985,-29.5879,3068.7195,535.56647,-35.946224,0 days 00:00:42.662642643,0 days 00:00:42.682642643,ID91_20ms.csv
0 days 00:00:00.040000,0 days 00:00:00.060000,answer5,0.24214129,-28.606161,38.83382,0.024511345,-0.020987445,0.4235649,28.570755,27.43081,17.71834,8.78651,36.03246,0.4704406,2.1876314,4.717495,16.789534,37.847443,661.21,1553.3109,0.0,1539.1368,1271.9125,-40.814137,2798.8835,746.1652,-49.294815,0 days 00:00:42.682642643,0 days 00:00:42.702642643,ID91_20ms.csv
0 days 00:00:00.060000,0 days 00:00:00.080000,answer5,0.36150584,-32.77872,42.626705,0.09089568,-0.024401708,0.73542213,37.901455,25.738724,15.126766,-3.0660937,35.68623,0.037579767,1.9187264,4.610927,17.252598,39.375854,386.2372,1651.6217,-7.767126,1163.9647,1472.2192,-36.51119,2450.3298,665.69635,-47.14298,0 days 00:00:42.702642643,0 days 00:00:42.722642643,ID91_20ms.csv
0 days 00:00:00.080000,0 days 00:00:00.100000,answer5,0.44846454,-29.058054,42.260036,0.07947663,-0.019738425,0.40066528,42.005974,21.445776,9.127205,-0.42280278,35.61825,0.05101494,2.6388676,6.302816,14.30507,33.739376,393.2203,1399.5492,-4.8752656,1273.817,1177.8783,-31.822027,2508.4434,711.13116,-38.614643,0 days 00:00:42.722642643,0 days 00:00:42.742642643,ID91_20ms.csv
0 days 00:00:00.100000,0 days 00:00:00.120000,answer5,0.62960416,-25.198011,37.537495,0.088180244,-0.017773807,0.4268588,42.280727,12.160511,12.021029,-1.190724,35.58284,0.059021574,2.1460285,8.642737,7.879299,26.952911,416.93155,1333.2345,-2.6855507,1389.8584,1264.4559,-27.849436,2472.4233,753.94354,-29.638464,0 days 00:00:42.742642643,0 days 00:00:42.762642643,ID91_20ms.csv
0 days 00:00:00.120000,0 days 00:00:00.140000,answer5,0.93241686,-19.846998,26.534922,0.10569676,-0.02964527,0.6123374,38.29926,-2.2233565,18.964384,-21.293104,35.624134,0.028190373,1.1117955,10.522792,7.198587,23.07959,683.384,1454.8265,-6.980348,1863.649,1211.4639,-29.879896,2741.3894,849.0534,-24.906454,0 days 00:00:42.762642643,0 days 00:00:42.782642643,ID91_20ms.csv
0 days 00:00:00.140000,0 days 00:00:00.160000,answer5,1.0319492,-16.393122,22.209177,0.10003137,-0.024425028,0.34433177,33.469757,-6.4242396,21.18065,-21.24465,35.893032,0.01481362,0.7046929,9.26897,7.6393523,22.42904,518.8989,1465.7001,-6.33784,1633.8706,1287.1625,-25.51155,2423.8525,924.8608,-24.60961,0 days 00:00:42.782642643,0 days 00:00:42.802642643,ID91_20ms.csv
0 days 00:00:00.160000,0 days 00:00:00.180000,answer5,1.037599,-15.177212,22.075617,0.09395003,-0.026221147,0.33922133,31.478378,-7.301464,17.64897,-15.786365,36.247643,0.00954872,0.69819325,7.4023795,5.1380143,17.135002,384.53076,1380.3993,-4.889866,1508.2294,1391.1112,-20.009731,2193.0984,1171.2114,-21.20136,0 days 00:00:42.802642643,0 days 00:00:42.822642643,ID91_20ms.csv
0 days 00:00:00.180000,0 days 00:00:00.200000,answer5,0.9819364,-13.162242,18.877815,0.10971134,-0.029213266,0.32018957,29.852781,-6.8139224,12.865074,-9.877569,36.323822,0.014682847,0.6796016,4.142069,3.3783436,11.729909,396.58633,1175.1396,-7.2574,1480.0438,1016.8769,-23.881739,2200.5413,1014.7557,-18.98731,0 days 00:00:42.822642643,0 days 00:00:42.842642643,ID91_20ms.csv
0 days 00:00:00.200000,0 days 00:00:00.220000,answer5,0.8494839,-9.603922,15.213951,0.096402824,-0.027761599,0.4227152,23.804255,-3.449188,17.93721,-3.5859697,33.08898,0.016269919,0.89291596,0.29921156,3.163747,13.008881,387.51114,1013.80206,-4.967875,1453.2435,679.35913,-25.63888,2225.0117,773.4035,-17.875174,0 days 00:00:42.842642643,0 days 00:00:42.862642643,ID91_20ms.csv
0 days 00:00:00.220000,0 days 00:00:00.240000,answer5,0.76432914,-9.884547,14.326543,0.07121598,-0.031209253,0.4100864,21.74875,5.1347938,21.631609,4.350763,27.246065,0.015428369,0.9469974,1.3222286,8.549747,16.554766,380.1608,940.9816,-14.495648,1484.6202,489.1182,-29.385702,2302.68,740.4087,-22.500666,0 days 00:00:42.862642643,0 days 00:00:42.882642643,ID91_20ms.csv
0 days 00:00:00.240000,0 days 00:00:00.260000,answer5,0.7640645,-12.8532095,16.621605,0.031580564,-0.031730276,0.53074867,20.936829,11.742959,32.31423,10.963856,26.576708,0.015428369,0.9469974,4.269961,10.3550625,19.479818,374.124,1018.91583,-17.019005,1535.103,509.9685,-34.629726,2390.725,781.3086,-26.143759,0 days 00:00:42.882642643,0 days 00:00:42.902642643,ID91_20ms.csv
0 days 00:00:00.260000,0 days 00:00:00.280000,answer5,0.6260944,-16.948692,23.646414,0.0011912351,-0.027811473,0.40475464,18.243765,18.632391,37.57873,13.461785,26.00016,0.15613829,0.6704049,5.0451922,9.279041,26.933886,343.36462,1069.0939,-10.391674,1543.3633,493.02682,-34.04768,2365.9514,703.96826,-28.046518,0 days 00:00:42.902642643,0 days 00:00:42.922642643,ID91_20ms.csv
0 days 00:00:00.280000,0 days 00:00:00.300000,answer5,0.5466863,-19.53099,24.541344,0.018852683,-0.027935432,0.27173632,17.23025,29.5557,41.277203,5.280398,26.22148,0.018454393,0.7419567,1.8428255,10.109925,26.537008,344.2159,980.1628,-7.860035,1681.5844,285.19254,-24.304628,2494.647,675.6174,-24.287119,0 days 00:00:42.922642643,0 days 00:00:42.942642643,ID91_20ms.csv
0 days 00:00:00.300000,0 days 00:00:00.320000,answer5,0.51935565,-13.579467,20.46238,0.031721637,-0.00039448962,0.35540333,16.019978,18.039648,25.451986,3.6327686,26.578995,0.012873251,0.5678225,-0.49160212,12.015345,23.846548,854.5721,862.3161,-74.395355,2118.7058,437.95206,-80.413536,3006.6582,796.5101,-81.86939,0 days 00:00:42.942642643,0 days 00:00:42.962642643,ID91_20ms.csv
0 days 00:00:00.320000,0 days 00:00:00.340000,answer5,0.4287876,-8.158587,20.68807,0.0077564693,0.006985935,0.22287978,17.202904,5.02311,5.852068,13.204694,0.0,0.0,0.0,0.0,0.0,0.0,828.59424,1092.5519,-201.0,1889.7233,1002.25555,-201.0,2857.749,749.59546,-201.0,0 days 00:00:42.962642643,0 days 00:00:42.982642643,ID91_20ms.csv
0 days 00:00:00.340000,0 days 00:00:00.360000,answer5,0.48722586,-12.111053,24.101126,0.040960416,-0.014438261,0.34364876,26.188835,3.6812613,0.66467327,0.9300763,0.0,0.0,0.0,0.0,0.0,0.0,557.36,1352.7637,-201.0,1457.8878,1042.6674,-201.0,2598.0552,715.52026,-201.0,0 days 00:00:42.982642643,0 days 00:00:43.002642643,ID91_20ms.csv
0 days 00:00:00.360000,0 days 00:00:00.380000,answer5,0.6796558,-10.971101,19.275286,0.082070895,-0.02028138,0.5572383,29.59552,-8.126182,0.5591258,-17.973368,0.0,0.0,0.0,0.0,0.0,0.0,390.70822,1100.9192,-130.80658,1337.8771,832.4205,-133.11314,2506.4336,504.31372,-134.61497,0 days 00:00:43.002642643,0 days 00:00:43.022642643,ID91_20ms.csv
0 days 00:00:00.380000,0 days 00:00:00.400000,answer5,0.48001137,-8.429246,14.941365,0.0322502,-0.014644183,0.44157693,29.293566,-9.441418,6.089403,-8.729511,20.411272,0.0,0.0,-4.8002887,3.8301709,20.604322,417.31808,1036.1287,7.8784833,1347.2812,820.36554,-0.20786,2488.6018,532.6968,-5.495678,0 days 00:00:43.022642643,0 days 00:00:43.042642643,ID91_20ms.csv
0 days 00:00:00.400000,0 days 00:00:00.420000,answer5,0.32255426,-11.916348,20.911781,0.027248362,-0.019936653,0.16808408,28.13826,-0.63817865,3.3288288,-3.1478064,17.844471,0.0,0.0,-6.8346887,1.9112831,23.49558,432.40384,1032.6747,3.6763842,1399.4208,855.2881,-8.940579,2555.7798,678.6688,-15.611768,0 days 00:00:43.042642643,0 days 00:00:43.062642643,ID91_20ms.csv
